,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
1696,6.5729737,0.55022335,0.08399893,1.3892512,0.10542823,25.834002,41.88742,0.9984448,3.1629097,0.780737,9.366813,5.4256716,1217.9675
1697,9.096816,0.6100774,0.09167732,2.7150352,0.1189023,24.187483,77.38996,0.9974797,3.4658234,0.81984013,10.209199,4.862147,816.7526
1698,6.8833537,0.68812907,0.12289038,1.5620061,0.069235325,21.86212,46.308887,0.9977668,3.3590467,0.7660212,11.261622,4.871105,435.34622
1699,7.2177153,0.35365334,0.45299968,3.193169,0.1228476,5.612911,59.16668,0.9985258,3.4567518,0.51683116,9.428272,5.9799423,1216.1914
1700,6.5872583,0.35223138,0.45982343,3.8227239,0.12351059,6.544611,14.414125,0.99859077,3.4670188,0.49555606,9.379413,6.475231,1257.5281
1701,7.0913954,0.3590035,0.44182384,2.9422648,0.12387329,25.766087,18.253475,0.9964121,3.3764224,0.558864,10.408303,5.5481243,882.8857
1702,9.810241,0.3698857,0.40591112,1.9440362,0.05957836,7.237911,77.2644,0.99615586,3.465515,0.81024146,10.935546,4.96441,692.3075
1703,7.059338,0.66858786,0.13764758,2.3136454,0.12728976,17.648968,75.58931,0.99824876,3.4265857,0.8192203,9.436598,5.1745133,1053.0634
1704,6.63849,0.40331957,0.4519093,3.804144,0.10344633,6.298541,44.932953,0.99856627,3.438088,0.5408489,9.477741,6.44615,1261.9244
1705,7.375998,0.4088571,0.14950092,3.6120346,0.119158976,25.904837,75.00121,0.9978032,3.2407138,0.55688417,10.317407,4.897606,1128.7285
1706,6.672697,0.35398164,0.45981634,1.2549115,0.13110568,25.081888,15.331413,0.99595606,3.4647534,0.5116175,9.476399,5.5760856,1259.5337
1707,9.702743,0.6291656,0.19209988,1.4093537,0.11387142,24.32392,76.81459,0.99790406,3.3143318,0.7938254,11.238302,4.84973,650.5936
1708,7.2077813,0.3998812,0.4289691,1.7497319,0.09553198,14.94801,62.38124,0.9977044,3.4637225,0.65359503,10.070756,5.2392817,742.1997
1709,7.2262874,0.704016,0.25932768,3.2340682,0.10157143,15.164727,70.24981,0.99551344,3.3184433,0.56361,10.9356785,6.2290845,713.9557
1710,6.5630155,0.36597583,0.45821053,3.7757225,0.04901981,11.971865,14.226057,0.9972336,3.2473114,0.66184115,9.368726,5.524127,1257.4722
1711,6.9995046,0.3598392,0.45239335,2.621149,0.09997776,9.304864,24.559267,0.99815434,3.443118,0.5908726,10.524947,5.619976,1194.1598
1712,6.5992103,0.40792882,0.3957053,2.4487374,0.057805967,24.725433,17.8348,0.9969839,3.2429018,0.59048766,9.697635,4.8837442,1084.0609
1713,6.959183,0.6220592,0.12306169,1.2420458,0.13263825,25.697948,42.19611,0.99477214,3.162361,0.7204253,11.435407,5.0871267,422.1562
1714,6.5676255,0.35329163,0.46055344,3.8051345,0.05302265,19.589905,13.9747925,0.99858975,3.4660015,0.49201253,9.373893,6.4237103,1278.8223
1715,9.477565,0.70924145,0.091109365,1.746756,0.048563797,23.955866,77.519196,0.9960259,3.166988,0.8088804,10.906511,4.8393106,959.84814
1716,6.969292,0.40348727,0.4568464,2.983652,0.061091963,8.808572,17.345871,0.9985728,3.4595034,0.5844798,9.904047,5.083814,1240.5912
1717,6.5964427,0.53919107,0.43607563,2.3033247,0.12373019,20.054539,17.094902,0.99620587,3.2858202,0.64106387,11.41801,5.4040327,1184.9738
1718,8.639557,0.38291702,0.4249389,2.3502007,0.122188695,10.247923,32.38617,0.99784684,3.3327656,0.5872252,10.765845,5.3646226,966.4846
1719,7.8578672,0.51231503,0.18836547,3.0394993,0.092499904,25.632236,49.562767,0.99625087,3.1782327,0.7755604,11.250972,4.866325,771.83466
1720,6.590703,0.66392803,0.32925075,3.7079644,0.11889199,15.884385,54.1005,0.9975988,3.3365605,0.76279235,9.725056,5.0473633,754.0439
1721,6.7876134,0.3573854,0.35851327,3.6707683,0.12403425,6.850768,20.044388,0.99785215,3.4155765,0.49873212,9.425382,6.0614724,1154.8785
1722,9.900396,0.7097507,0.08304343,2.0496833,0.04754703,16.774466,77.589035,0.99594414,3.3655906,0.8167256,9.735548,4.955179,433.31824
1723,9.742121,0.6953204,0.18655188,1.2160524,0.089852385,5.789242,77.26596,0.9950315,3.3529825,0.80184263,11.029158,4.908906,559.815
1724,6.5733647,0.42482913,0.257183,3.4384074,0.13318235,25.933805,14.059246,0.9950096,3.161467,0.6195134,11.3185215,5.0061164,1199.7522
1725,6.5926356,0.38311142,0.43040222,3.7948546,0.11992967,7.49259,14.314697,0.9981906,3.45099,0.5292161,9.790142,6.420508,1187.5659
1726,9.24613,0.43139064,0.22592035,1.9446671,0.09197935,25.907925,77.71215,0.99732244,3.3233461,0.78809017,10.090718,4.841639,905.9751
1727,6.6204724,0.3539124,0.44706535,3.0020092,0.1092818,15.289875,14.005888,0.9954928,3.3833315,0.56532615,9.994656,5.651447,972.97
1728,6.7784348,0.44052204,0.46014425,3.8192675,0.06770817,6.583062,43.14729,0.9985951,3.4644556,0.54017025,9.400111,6.424799,1261.6074
1729,9.930772,0.69511163,0.45570433,3.6572192,0.067413405,9.018542,15.676638,0.9983116,3.1994145,0.5509658,11.500313,6.1763344,752.88196
1730,6.6146016,0.46902105,0.4599683,1.8047211,0.08756437,24.130373,29.58245,0.9967125,3.1669312,0.52866024,10.384486,4.853813,1017.2205
1731,7.137869,0.3750529,0.44714603,1.6245626,0.120866075,5.7085695,14.235008,0.99488944,3.2566772,0.5042131,10.708698,5.6740227,425.6707
1732,8.781056,0.63486344,0.22301425,1.4036525,0.043781973,25.589212,73.751495,0.99593836,3.239242,0.763897,10.905276,4.8376274,918.13196
1733,6.770236,0.6033894,0.4564226,3.6724904,0.08311432,25.906334,18.273718,0.9985776,3.3779674,0.60541916,10.933007,5.3588686,1267.7344
1734,6.744191,0.35371098,0.46005377,3.7968159,0.12640516,24.697298,13.974258,0.9983391,3.4577546,0.4912605,11.111257,6.4716682,1165.332
1735,6.946322,0.37025237,0.40016457,2.2124565,0.13064173,19.522089,30.643415,0.9982377,3.4594085,0.6073332,9.608789,5.004784,1120.1593
1736,7.643515,0.5721216,0.35874528,1.6323714,0.11277183,10.9178705,43.449253,0.995866,3.4540987,0.78724706,10.478125,5.1199794,891.04175
1737,7.831641,0.64361143,0.07704431,2.1831071,0.12358515,25.273655,77.666695,0.9982758,3.463834,0.81625897,9.431388,4.849236,828.68823
1738,8.793647,0.5483752,0.16976812,1.232355,0.123980485,25.346624,77.04269,0.9948003,3.2874851,0.76861626,11.476243,4.8387556,570.72974
1739,6.7739086,0.38311628,0.4601273,1.8259654,0.07908353,15.35575,14.119879,0.99834096,3.2882233,0.5008007,11.27474,6.3316464,1252.3741
1740,8.176515,0.39007097,0.44491,2.1751513,0.116161846,8.541629,46.20837,0.9965591,3.4352472,0.57014567,11.505927,5.4425073,1030.986
1741,7.205486,0.519546,0.458214,3.7996404,0.09286979,22.803541,26.254723,0.9983978,3.4575062,0.59914446,9.900142,5.351659,1233.1677
1742,6.6437697,0.41097498,0.4477347,1.5258701,0.12659732,8.120929,14.3153,0.9980996,3.2055187,0.49961117,10.326516,5.7250514,1216.1301
1743,6.7595053,0.58760065,0.37124786,2.6516702,0.10336765,25.640013,30.838087,0.99601805,3.2750483,0.7516383,11.239612,4.9886146,1229.0726
1744,6.722906,0.37502778,0.44068658,1.7060027,0.11224907,12.146411,16.029232,0.9960018,3.4574552,0.7301276,10.371801,5.9699364,712.43677
1745,8.2095375,0.3521402,0.46009845,3.764813,0.04547841,5.606291,13.937592,0.99859536,3.4669702,0.50646037,9.373527,6.4629784,1280.1501
1746,9.138612,0.47965953,0.3349939,1.329052,0.11121941,23.581291,76.68729,0.9956454,3.2899873,0.75936985,10.78664,4.8400855,1091.0802
1747,6.670973,0.417006,0.45997557,1.7940941,0.08307577,5.792636,15.702658,0.99545974,3.4335752,0.5171275,9.938953,6.2348027,1194.2137
1748,6.619183,0.38197884,0.4560884,1.9725177,0.08660702,19.297411,16.133268,0.99648803,3.3298507,0.5349105,10.716343,5.0793204,1167.0016
1749,6.5907717,0.65117323,0.3988306,3.1443422,0.09009088,24.98408,68.59906,0.9985927,3.4472566,0.62702656,9.508513,4.926465,1245.9094
1750,8.254281,0.5659273,0.44680774,2.5695822,0.09889981,25.574797,68.55873,0.9948635,3.1694918,0.60869604,11.508906,4.873961,800.26874
1751,6.661591,0.6559011,0.31067958,2.226777,0.12988144,21.639717,14.160688,0.99482495,3.1673048,0.63568854,11.43684,5.2377367,989.39246
1752,6.6332774,0.35357124,0.45970201,3.7470994,0.104448214,17.643253,14.127092,0.99780685,3.3126686,0.4930267,10.455263,6.378956,1189.5964
1753,6.601715,0.42632928,0.40035066,1.4400623,0.1315343,22.962826,17.535126,0.99514097,3.4418614,0.6578641,10.888797,5.000137,436.68314
1754,9.692493,0.38024995,0.306971,1.5347078,0.072179966,10.360914,77.57888,0.9985357,3.466516,0.8189175,9.420664,4.8849545,1260.5624
1755,9.465932,0.6880908,0.29109493,1.2557604,0.07928368,24.887594,77.13647,0.99500304,3.1697662,0.60955626,11.057091,4.893366,756.4975
1756,9.073226,0.45436487,0.383462,2.863164,0.12512295,25.346317,48.68254,0.99675274,3.4223664,0.55122346,10.916736,5.781826,773.7187
1757,8.325635,0.4856525,0.3872278,1.7976815,0.11066557,15.995189,76.197495,0.99767137,3.4402137,0.63080543,11.023038,4.9102826,1135.4532
1758,6.7125916,0.53429276,0.25454026,3.3067284,0.12908296,24.93781,63.205692,0.99519646,3.289972,0.6967574,11.033356,4.918612,640.8373
1759,8.798399,0.49628422,0.120480105,2.966092,0.12576197,22.273699,77.699196,0.9970193,3.4654243,0.80010533,10.066714,5.023257,802.9204
1760,6.9503894,0.38289073,0.32877603,3.2852848,0.12839246,24.93306,73.28712,0.99849284,3.461534,0.6048636,9.580863,5.8260083,1254.2855
1761,6.6196823,0.63668466,0.45936552,3.7567885,0.106344104,21.718508,16.996054,0.9984744,3.3375125,0.51657504,11.168295,6.2647777,1269.7429
1762,7.986949,0.46413204,0.266253,1.3318346,0.081977636,6.269787,67.51094,0.9968237,3.401538,0.6760326,10.083255,5.1698914,1125.2839
1763,9.82064,0.54802,0.1281878,3.5829601,0.11864844,23.392567,64.933136,0.9980726,3.4373581,0.77896994,10.206746,4.9749484,377.19525
1764,6.6489916,0.39357623,0.45936787,2.0877793,0.06480659,9.87015,14.641916,0.99517006,3.201349,0.51370347,11.277603,5.9294176,661.3765
1765,6.6792374,0.42105368,0.45676446,3.7469003,0.106976844,25.404299,16.833597,0.9984806,3.2308583,0.5571126,10.740274,5.901664,1105.3599
1766,6.8722034,0.3998454,0.43710688,3.2637212,0.064751334,5.4815273,38.91434,0.9984963,3.4665601,0.60454273,9.860022,6.3988223,1264.6675
1767,7.3390017,0.35679728,0.42320922,3.6524336,0.114562884,7.7020903,63.652985,0.99810827,3.464436,0.78638524,9.382066,6.1150756,614.3774
1768,6.6224523,0.38504165,0.36365393,3.0858245,0.1265417,16.6072,30.158224,0.99580276,3.3968732,0.68247676,10.884515,5.9501185,616.52344
1769,6.8914433,0.4621188,0.34466004,3.1356845,0.13350356,25.338734,38.031185,0.9967037,3.4006155,0.58927983,10.978345,5.0456586,538.85614
1770,6.668896,0.36143878,0.2630682,2.6691394,0.13182206,25.574305,25.521282,0.9971471,3.2563143,0.78660786,9.411004,5.195547,1152.382
1771,7.1908,0.41709948,0.4519267,2.3931267,0.11774774,7.7530513,32.960476,0.9980661,3.455412,0.5690383,11.158368,5.7736144,1257.4904
1772,9.47416,0.5115106,0.21703468,2.5904078,0.12918898,25.90855,76.23607,0.9984976,3.4665787,0.80966574,9.542628,4.8453355,1042.7637
1773,9.187127,0.7097834,0.11316314,1.7799801,0.060187344,25.604393,77.69014,0.9959294,3.3285656,0.81207335,9.885107,4.841018,1264.7677
1774,6.623966,0.35396835,0.45568934,1.2198904,0.12915443,7.478012,14.71332,0.9983184,3.2140942,0.5293038,9.810582,6.2287064,1264.2134
1775,6.5929594,0.3572319,0.4602393,3.416575,0.07307466,24.64675,13.931156,0.9950516,3.1628687,0.50010693,10.517377,6.259299,1197.2452
1776,9.917127,0.7027387,0.0929281,1.3500677,0.13137196,25.053976,76.866844,0.99646515,3.326429,0.80180687,10.351473,5.2520514,717.1437
1777,7.001035,0.3641416,0.45921677,2.9892209,0.0916834,7.2552233,14.117424,0.9985202,3.4615233,0.5221248,9.385926,6.4722786,1094.6848
1778,8.353849,0.49179178,0.2807554,3.398137,0.10254278,17.935734,49.151688,0.99715966,3.4647803,0.7769241,11.241105,5.322712,646.4251
1779,6.6851907,0.40781927,0.43596354,2.8399491,0.1305889,23.72141,14.232388,0.9975664,3.3766887,0.50944877,9.401719,5.963233,381.17346
1780,8.965532,0.6645743,0.08202578,1.8021433,0.0530383,21.681223,77.56242,0.99629486,3.281073,0.8137153,10.855428,4.84469,661.6149
1781,6.590824,0.354193,0.4433369,3.6024199,0.13085105,25.864033,46.857937,0.99857944,3.4570684,0.70959365,9.39019,6.24593,958.72394
1782,9.69622,0.6248172,0.4370214,3.2007308,0.123603046,24.113579,69.768654,0.9961175,3.223803,0.6036205,11.50924,4.880036,547.898
1783,8.234873,0.7054001,0.40058067,2.9116201,0.049783446,20.423023,45.072227,0.99797606,3.207302,0.64869565,11.409578,4.900101,890.24994
1784,6.6173353,0.44479716,0.4383258,3.6052468,0.054159775,20.105179,14.109907,0.99856883,3.3872876,0.5390322,9.637948,5.77991,1275.4697
1785,7.6413,0.40834296,0.44650477,3.5417225,0.12728177,6.153822,14.467829,0.99525756,3.4584153,0.5168932,10.550088,6.188906,644.921
1786,7.0793476,0.40923545,0.4599847,2.25938,0.12872583,16.032026,13.9664135,0.9981365,3.4612472,0.49858195,10.21182,6.1966705,1277.2375
1787,7.3608394,0.6599234,0.1440568,3.8163192,0.121393815,20.564322,20.17769,0.9980251,3.466459,0.81632775,9.417787,6.2126746,630.63226
1788,6.6725054,0.5687459,0.4551567,2.8786054,0.10794205,15.005994,14.829697,0.9978837,3.1743426,0.5217434,11.1360235,5.847159,1114.3704
1789,6.849884,0.3697665,0.21606046,1.6457578,0.09427058,18.843628,60.528137,0.99730814,3.3580654,0.7718546,9.471662,5.347811,1052.9556
1790,6.7587748,0.5099506,0.39985538,2.904414,0.12795055,25.506449,76.354355,0.9951927,3.3721673,0.7785063,11.288047,4.878481,1126.4662
1791,9.275388,0.5565086,0.2495649,3.0749495,0.049256723,5.7457438,77.73024,0.9983965,3.4631176,0.82046324,10.600282,4.875415,833.89417
1792,6.657933,0.43596002,0.45776346,3.4956164,0.07182666,15.48931,14.097454,0.9981314,3.4614794,0.658664,10.384335,6.3764105,1248.0399
1793,6.598995,0.35865983,0.45865136,1.2280183,0.12731193,23.50973,14.109215,0.9948083,3.2407415,0.50489354,11.493734,5.46022,758.34595
1794,7.082081,0.36844742,0.4583058,3.1223683,0.111885466,11.749039,14.014046,0.9955785,3.4468813,0.5204332,11.008168,6.2251215,1170.6082
1795,6.6747837,0.35282302,0.45764086,2.9691641,0.1316003,25.414602,24.728556,0.99750316,3.4649928,0.52578217,9.3945265,5.474077,1221.3472
1796,8.721581,0.69057494,0.36631823,1.915092,0.119742855,8.401032,75.77527,0.99524045,3.4614913,0.7349555,11.0773945,5.4346323,366.8005
1797,6.747701,0.37104988,0.10368805,3.6816254,0.112127796,11.280104,55.2728,0.99725926,3.4549704,0.7562694,9.4279175,5.1747675,1236.2887
1798,6.607385,0.5538983,0.45518786,3.3458743,0.12931205,25.66319,23.48619,0.99546266,3.344681,0.62676543,11.427067,4.9619665,476.56287
1799,7.18476,0.46969062,0.35739198,2.2838426,0.12489269,25.568005,64.68171,0.9951189,3.1620395,0.5441464,11.35196,5.118485,1222.9509
1800,6.9176636,0.39741862,0.42459375,2.8873572,0.1029004,24.173588,18.096193,0.9951366,3.2134645,0.5092964,11.430215,5.077712,392.33542
1801,6.737911,0.6571294,0.122478336,1.3593713,0.09181987,24.763361,28.313482,0.99557793,3.1677172,0.7383588,10.325233,4.8414164,818.4017
1802,7.964536,0.53385735,0.30534017,1.7890762,0.10138735,9.380178,74.185074,0.9953292,3.351138,0.7270269,11.200903,4.9754286,627.69464
1803,7.341357,0.563164,0.44589916,3.8195431,0.07988518,18.329853,14.072081,0.99785763,3.2122717,0.5468311,11.4136715,6.3997207,906.42847
1804,6.873849,0.64425504,0.40172607,1.5582182,0.10230728,18.407372,23.640635,0.9974626,3.3132534,0.52534103,10.693452,5.4189577,1213.4761
1805,8.558188,0.63551897,0.38251716,1.2776566,0.113432616,19.150902,74.70473,0.9948816,3.2096665,0.6489712,11.418995,4.8914986,716.6102
1806,6.832455,0.3625039,0.40308034,2.7887568,0.1315335,25.28274,20.011192,0.99498725,3.3167586,0.653418,11.347113,5.8504224,393.71652
1807,7.377156,0.63552827,0.38626352,3.6536946,0.112308174,22.150682,48.61752,0.9982265,3.4285634,0.5158043,10.674255,5.4504194,1029.5073
1808,6.884177,0.4874067,0.36206076,1.4865988,0.13215482,13.418835,56.142006,0.99851406,3.452738,0.70395935,9.650608,5.4811935,629.68494
1809,9.3960285,0.7018283,0.22350504,2.9118443,0.046015564,20.155638,71.11941,0.9960958,3.1825771,0.6665726,10.59916,4.839742,572.88074
1810,7.193252,0.5290299,0.3986432,1.725202,0.11487364,21.027895,67.64987,0.99589676,3.4021652,0.79858524,11.008641,5.063999,992.2341
1811,6.7669473,0.41198906,0.43973526,3.8169026,0.12886615,20.099373,55.622833,0.9982663,3.4272358,0.613472,9.637855,6.3531394,1006.95715
1812,7.1595607,0.44993472,0.4182264,3.7793345,0.11455583,13.855977,57.53725,0.9984879,3.460741,0.685637,10.799753,5.299715,491.9926
1813,7.89873,0.51029766,0.43354818,1.6201055,0.12739886,7.1507406,15.69733,0.99499345,3.3729203,0.6659796,9.958842,6.1728168,899.08746
1814,6.605359,0.51412624,0.4303741,3.662913,0.062244087,6.5363407,15.637905,0.9982868,3.464003,0.51361054,9.867348,6.3379817,1250.4767
1815,6.6718717,0.37926084,0.42929962,2.291907,0.12687138,8.942935,14.2720585,0.99589854,3.3876798,0.5461136,10.125741,6.2466707,932.6162
1816,9.909523,0.6900783,0.1378082,1.223171,0.066956826,14.115018,77.72749,0.99498683,3.176568,0.82011366,11.358763,4.8544993,727.88196
1817,6.9243026,0.39099056,0.2699291,1.6395956,0.12724318,6.1122065,33.914253,0.9948472,3.445909,0.6687748,10.467915,6.2879753,541.7021
1818,8.460308,0.3646897,0.45133922,1.6344415,0.06360355,11.725569,21.783485,0.9968007,3.43918,0.6236412,9.648885,5.538596,1081.5529
1819,9.35679,0.42403376,0.38474068,1.5804411,0.09987449,24.97298,46.11197,0.99494463,3.174454,0.6630883,11.237046,5.013395,1067.143
1820,6.609161,0.40160522,0.45538408,3.771758,0.13038512,18.519793,14.281862,0.99671,3.4410799,0.5029483,9.821157,5.9060545,1104.2239
1821,7.475364,0.7013159,0.303068,1.3428658,0.09382354,21.604834,77.42772,0.99840605,3.4650507,0.820274,9.523727,4.8721395,1137.6704
1822,9.875934,0.70074,0.1843417,1.7641227,0.120267674,10.593393,77.02137,0.9955539,3.3486848,0.8214042,11.488003,4.842866,425.31464
1823,6.6825056,0.50882655,0.45785427,2.2552998,0.10892962,25.93783,32.435333,0.996585,3.1626155,0.5004393,11.359696,5.1688933,1274.4005
1824,7.4519863,0.5659821,0.4262635,1.3642635,0.07743715,10.429279,30.63175,0.9973938,3.412898,0.5335981,11.354946,5.1774173,1184.6156
1825,7.2482085,0.3602381,0.45629835,2.0802186,0.09416064,5.6116076,14.833946,0.99857575,3.4630773,0.57308465,9.706309,6.1263895,1099.4996
1826,6.830139,0.35282135,0.4588769,3.7546704,0.10771622,9.317422,18.23757,0.9985744,3.4602194,0.522077,9.466266,6.0513415,1242.4574
1827,8.438975,0.390918,0.45339966,1.6380916,0.06405831,5.7794323,25.460384,0.9984102,3.456309,0.600247,11.0531025,5.2014484,1251.7585
1828,9.905374,0.4633015,0.40979072,1.3026553,0.03926892,7.3862667,77.719826,0.9948673,3.191934,0.60923195,9.632918,4.8372736,501.00082
1829,7.556336,0.50367314,0.44049278,2.461657,0.08557725,6.837881,57.40677,0.9982556,3.457307,0.7766428,9.79602,5.4731836,1242.6434
1830,6.5791297,0.38831374,0.28085768,3.7980816,0.09272648,25.664646,56.787346,0.9984323,3.4156384,0.633143,9.39855,5.069855,1211.2612
1831,9.351248,0.69832563,0.09328787,1.2825018,0.055258434,25.446568,74.4086,0.9977052,3.2246008,0.7937276,11.439078,4.8391185,855.1736
1832,7.342344,0.4284295,0.30053282,1.266444,0.13102554,24.633009,26.008736,0.99481547,3.1818044,0.5292218,11.277747,5.295895,493.44815
1833,8.324101,0.5502612,0.45815894,2.6084676,0.11140532,6.6991997,31.10736,0.9953483,3.467001,0.49573246,11.467136,5.5274353,1009.21765
1834,6.759537,0.37938282,0.4467156,3.425581,0.07179043,8.816625,67.01783,0.9985961,3.4670448,0.6254878,9.369816,6.353211,1279.9026
1835,7.9602036,0.68280655,0.20394364,1.2448711,0.078837074,23.513018,76.78622,0.9956607,3.2574031,0.55329716,11.446971,4.863575,1030.6323
1836,6.7273607,0.35738978,0.4589239,3.7347057,0.122802086,7.739326,13.932922,0.99820924,3.4588823,0.49798292,9.689694,6.2931757,1204.5018
1837,6.630703,0.35308155,0.45958757,3.625889,0.11349218,5.495348,16.77525,0.9985795,3.4668288,0.6403448,9.3765545,5.6257157,1277.7927
1838,9.826196,0.60875976,0.074671686,1.228572,0.079562984,9.262797,75.76097,0.9953394,3.372154,0.81411934,9.62669,4.923844,679.844
1839,6.6660943,0.65167123,0.4594776,3.6961818,0.052837435,22.928032,33.018864,0.9978511,3.1850245,0.5388103,10.496851,4.8785076,1176.3102
1840,6.6422353,0.37871227,0.4571499,2.668682,0.12649709,20.987492,13.941473,0.9953593,3.1724937,0.49327287,11.071475,5.192375,475.1409
1841,6.597437,0.39109996,0.45489955,3.0027847,0.1317496,22.48196,17.988081,0.99841285,3.3977222,0.50679106,11.080883,5.9562645,1245.3641
1842,6.8586025,0.5782568,0.4488124,3.761569,0.08735957,25.692251,14.968241,0.9985136,3.3688161,0.50926465,9.395453,5.453367,1165.4231
1843,9.933667,0.707504,0.21516651,1.2209463,0.13277976,23.903313,66.01738,0.9947757,3.1727393,0.6731801,11.4867735,4.877691,455.75446
